header,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
row_52,0.06951069374512875,0.06975268664365718,0.031131346119481797,0.03428250669136822,0.008376600313897357,0.016854525065801623,0.052527760175390015,0.04657114283901291,0.04246601357593402,0.04441564026123514,0.0496086422965141,0.05316388521200027,0.05448588454275287,0.06753453379323136,0.04307399847514173,0.044868524424135546,0.03844488284622157,0.05289051081005816,0.05739855653815405,0.04544515879913267,0.05608701064410603,0.038048053519441474,0.05638767702648721,0.06288469624233554,0.06803456455147078,0.07898421976610004,0.07657611170124409,0.07405092791203122,0.08125014511148491,0.08083148612021426,0.07986405540590608,0.07461499159024482,0.06984806513493123,0.07998255144732391,0.07318432686695095,0.09198595507913727,0.09821244831335456,0.12648265337343745,0.1118394090660688,0.12254170182733207,0.10847539817706785,0.1123084402697832,0.08114499933670458,0.08258477840667082,0.05656046321188639,0.060547595782327795,0.045051346640087475,0.04882611116588104,0.041665266439229305,0.045061745504705264
row_53,0.04179753672201675,0.03539535623665595,-0.004037005557380489,0.0014476004968646313,0.03869542880496782,0.038483668516118064,0.03670014756615411,0.029541332577530353,0.03375862656887077,0.04803332243208072,0.04803740531079653,0.05191486709158692,0.03576576096090959,0.0312120287200133,0.028938948003384864,0.037858881831234065,0.0354938577101581,0.04066865202497963,0.06001068050624642,0.068202293189167,0.08191951458824348,0.06902622126110311,0.07288344404735916,0.06140339879996918,0.06490293030583996,0.06667621251669355,0.07681409117398226,0.08472324439448331,0.08353919673964667,0.0798898835551918,0.0745476257709121,0.0742170927838431,0.0671261295781408,0.06387061532408948,0.06159444335881372,0.07089351944781674,0.05788023578664301,0.08457072444228132,0.07240444621363747,0.09710233191376515,0.06710460829697457,0.07716523345623467,0.05513003974534819,0.05673591977915778,0.04344112455501748,0.04170416783469933,0.03494404518324894,0.0382498321138368,0.03525882506007237,0.03924373168631141
row_54,0.03136862823160598,0.02300695442848909,0.06643624048119469,0.034828781854461956,0.03962906308507848,0.042098684567810254,0.03992393955012915,0.04394839526286003,0.043614906213652,0.031850699431361894,0.011720516811375096,0.031841221888743144,0.03418995227315975,0.03526081620155568,0.03452558015471757,0.027835209201985234,0.04234797430707087,0.052022198585147485,0.0630823085036602,0.07259459494129128,0.07899094140760782,0.0837653760364461,0.08582238338562774,0.0749763287333013,0.08586317196248458,0.07596418809470873,0.07604363567743745,0.07640610962377063,0.07196778240766452,0.0781458726396782,0.071092900984115,0.06782234040028606,0.06751293145521439,0.06584660133073807,0.05344273584554305,0.04929384095533017,0.04043513653203243,0.04799932968909458,0.031587519710130144,0.05081727500497048,0.03867081745924672,0.04842728900217219,0.03898740555335009,0.043672532312114036,0.037513327331070094,0.03662383031768224,0.03351270194952293,0.03216241787126251,0.030558943866319657,0.033432363831590144
row_55,0.028123401267427225,0.051687128509955445,0.04982730247763957,0.06702393797873069,0.04568799376880104,0.03167357005047837,0.03633216042004944,0.034381218641739125,0.011185705535057813,0.00921143291945391,0.029391838407327578,0.03247252105878808,0.03206894121987924,0.034869340412808016,0.050218754921191266,0.048924473234093296,0.05775016616003441,0.05157753940383762,0.05602641765703717,0.0677213848356947,0.07306392311516402,0.08220742470427513,0.09262734118571656,0.09639773940093786,0.09682315750258697,0.08557710733201011,0.08061378270192063,0.07231747744056563,0.06650283506732822,0.06569215413787588,0.06738594942839873,0.07133333762706444,0.059675606531422315,0.05574120723302609,0.04784323511214768,0.04477978003248902,0.028403993831739437,0.024696849934283824,0.018013361928849506,0.023161767756215805,0.018864056207426615,0.03256330302817301,0.029072930394665204,0.03371951263429479,0.03111096579140701,0.034571874767799896,0.033058774317714874,0.031799586782058034,0.029302255196739513,0.028277901163015436
row_56,-0.012252069197957259,0.036286762246481336,0.016860867393118845,0.01738183650633346,0.02561468216059558,0.044601440286119266,0.012876546129067802,0.017882972540063193,0.03141025200903213,0.03039710855198301,0.022853337791447215,0.02538811476635468,0.03899147390479369,0.043861207199072105,0.06224243601529972,0.06327734837350246,0.06644873757302758,0.06201592613742181,0.06669655801309965,0.061143153156319616,0.06908737157107273,0.08251004283359116,0.08314595548082579,0.09341525279555311,0.08964771562095758,0.09204212677245005,0.08541953232837013,0.073682287127455,0.07549194023502809,0.06803869923706496,0.05754114633744084,0.05692662319916361,0.05014017537459384,0.05213910801288278,0.034681363465856194,0.03145555351600705,0.02442885854333721,0.0213245090925709,0.017733766222399173,0.014920450888449713,0.01240234294036178,0.015546725991877305,0.013223121119721773,0.026578258106371332,0.024547478240113232,0.029603105046132942,0.027206972363753194,0.030672713153669654,0.027583757180576495,0.026144292978187704
row_57,-0.030328140058244534,-0.026833333108168454,-0.009741269061264692,0.015849136951447913,-0.01720682808514444,-0.024004623605366173,-0.018786640529582423,0.027693006715966365,0.009559359603079357,0.013800840233138318,0.02922914676264314,0.03691579388757508,0.05564780224336055,0.05767101948291411,0.06723527656621947,0.0683577846207135,0.07355158214744051,0.07176732663736217,0.07675889186749962,0.07233218386894476,0.07285767828754866,0.06943186852626516,0.06589590378368075,0.07933624969888156,0.07467688613770626,0.08336272644176834,0.08393744381084431,0.08639441583626664,0.07593673860802501,0.06454574954697609,0.057105725931132015,0.0508275448305628,0.03346653290329307,0.0334059774135805,0.02654295145040668,0.027377423788605106,0.02355109434846859,0.02066968299821709,0.01684795373543724,0.014595234903439426,0.01217666209901938,0.010637874050205779,0.008745853527648367,0.010818740949731816,0.008038704854543006,0.019933008794240818,0.016049129514800954,0.02225769163759964,0.044788949582446294,0.04786562208648787
row_58,-0.036059802947086605,-0.03294450105708864,-0.059554738454689594,-0.034198593684635,-0.041739288973371744,-0.033459006501856105,-0.036104258583830866,-0.03774913464009999,0.0056594530050017335,0.017671921714514774,0.03545333566287151,0.04530895015028591,0.05489810711444963,0.06513614247618145,0.06995537753445444,0.0724315361402822,0.07566918236912268,0.0780402606106402,0.07459214022740678,0.07621579812344395,0.07062072698524775,0.06910073010526399,0.06409935037502346,0.06153771242140157,0.05935674630609219,0.07450157305436342,0.06607896585017406,0.07425621311359162,0.06753890685133862,0.06827427715676244,0.05243496388239551,0.038918911506019255,0.030977155052386345,0.026271566496405083,0.022638180742828695,0.023115407123944366,0.019957923224886397,0.019945069256056998,0.01718899340287198,0.014037437397832784,0.011740348074789044,0.010206431513886218,0.007797931915814902,0.006445840576961025,0.004319353982207305,0.005544010025926058,0.022735317503230785,0.03869169362556755,0.03506621188870063,0.04088040214201908
row_59,-0.06431696956928813,-0.08000739705640186,-0.07404606719980457,-0.06059655216331771,-0.061811169680517496,-0.03892365719683611,0.00038768047030394385,0.009630795991775784,0.01668572512429841,0.024301452880459748,0.03452571503707855,0.04574508052731857,0.05321464391488595,0.06012622249186672,0.05824417037438013,0.07188890469922826,0.06901283974035505,0.07221288471460835,0.06611002289231202,0.068496517184383,0.061625371654541676,0.0653637683507681,0.0638317814847385,0.061818201909993944,0.05382805835849909,0.05126189162111282,0.042264172786488904,0.05986106721288449,0.045338269915002914,0.052478027442095274,0.0438828151684562,0.04391226972438913,0.038173453970062984,0.026193884796140217,0.022052596241291633,0.019443780738398395,0.0169868490187572,0.017529987035089976,0.01584562472122454,0.015075017695542526,0.012211958660605895,0.00888626989471922,0.006192342027700694,0.005513787087073802,0.022561106420993904,0.02074683700896926,0.019719560226408334,0.02130069080761715,0.02159658868395788,0.03353187230221527
row_60,-0.005218933790002898,-0.04088859250039963,-0.04102690383762249,-0.07740626971984263,-0.033223114390660266,-0.03359396278183203,-0.010028636349847821,0.01137328833519738,0.026495754380022486,0.024211829749547338,0.03845636744630529,0.044098075685289936,0.0480876700334922,0.05584829684128555,0.0545725792917168,0.055094492877077635,0.05408898805928338,0.06320459946283133,0.056583536390203554,0.05885314441986009,0.057143321510205125,0.05954655324175385,0.05046390164489833,0.05567831891666014,0.047760080227605486,0.04577016431292611,0.0332731017731941,0.028517544252891144,0.02138486481402818,0.037213646151526225,0.03214251829590709,0.038308584078136775,0.035189834096116014,0.03433392265761694,0.030116464584726103,0.01854862346117861,0.016946661749720003,0.015436031861159681,0.01283545899404368,0.01326085551614732,0.010688389343400367,0.009578169582384343,0.02725351773605607,0.022535707960870503,0.01989043339329969,0.02106129366457906,0.01925334200086031,0.019234613747136052,0.019133239472492066,0.02114996633451396
row_61,-0.06373258996242198,-0.009422663076585697,0.04638405986709558,0.012315078386281465,0.05121051738524854,-0.0019198640139494565,0.02423882248053233,0.010295203486997357,0.033403898981406485,0.034768673278484596,0.031195982899675408,0.04366095842361599,0.043588494895438125,0.05097724694880082,0.048611679396572155,0.05501207660799034,0.04970681574913027,0.04703078189611619,0.04507899125591973,0.0553031266893348,0.045556768656093385,0.04777659227407924,0.03985005601873963,0.04213033119817611,0.036813992384269134,0.035170176636119405,0.027642987917198204,0.02646004071540306,0.02253662413395866,0.017070903217512493,0.013635759578747486,0.028993237959179886,0.02525254375106565,0.031158538346502104,0.029066126872893533,0.02769919815361681,0.023305505882929425,0.013994948170125338,0.010650667999516,0.010089991634037069,0.02479836250439867,0.02826604895075184,0.026464636227072524,0.025045013657087133,0.021057162862683346,0.016389609887468196,0.01577683365900949,0.01898068752698923,0.01995422548363945,0.020210241064432526
row_62,0.05336941328882323,-0.0009974429689319601,0.015119844528183293,0.060370766706919154,0.07107036028114658,0.0718168993553085,0.06341784085887935,0.0398297699885661,0.036034178950969276,0.031583660449713606,0.0440695607755896,0.041120240129824515,0.049892432791926525,0.04039425889978746,0.035426700602330864,0.04374369109462116,0.042056339927362865,0.04841254667697376,0.037293219033572356,0.03469788411459683,0.02868558669217244,0.038916947949160875,0.03148335297320135,0.03439664470022071,0.026562387277232348,0.028630605554053706,0.024633437088104025,0.023693043337781206,0.021682759614818598,0.02021317198994179,0.01777948668078283,0.01068843037428506,0.0085097635836681,0.023227520234010063,0.01933433662632364,0.024761146186957635,0.019876501304518474,0.018259069910121516,0.03138201108976649,0.023609083526075082,0.019849044479375355,0.02223719187492786,0.017398313364223383,0.02228550708043111,0.021588195176575495,0.02043471112576225,0.020374202360140113,0.01612816509051324,0.018930902989193615,0.023711040663596104
row_63,0.10560539067907045,0.052446272714251875,0.03679007786928644,0.013837407255176891,0.030614949322940493,0.05670660670809289,0.05658403792754449,0.05169596969068319,0.05578643393000124,0.04954715533626287,0.05770384941594113,0.05246674538921831,0.04886901569184856,0.046813923870355115,0.04304520517308202,0.033306404138051235,0.024109709457829184,0.03364465773628164,0.030319547161680668,0.03128153559508945,0.024852578897490686,0.021755021330324795,0.01738721973484824,0.024175610188688253,0.021008211521358434,0.022994481400493386,0.02107388634267158,0.022564721680919456,0.02016629293714996,0.019579667568588564,0.01627075578624406,0.0146264426344936,0.012873644565938973,0.005501698778953764,0.0009074452394908922,0.01490357913342052,0.02342965314699509,0.03212219356788698,0.02613682246209022,0.025929735768530346,0.01786171254712828,0.013547123778376313,0.011295216487857342,0.016366237222645578,0.015092029411400143,0.020816526363482968,0.02197979717015808,0.022917970315632075,0.017873615438369714,0.014335490373279726
row_64,-0.011902469340952342,0.04790391501331122,0.05241845527572864,0.03943555334612168,0.03098107993558346,0.0239246533952085,0.040409197990853386,0.07584474006073372,0.07240454831237497,0.05728399840947579,0.05693726255719998,0.0582533618449404,0.054152556004817075,0.04518706835236552,0.03279599606298387,0.03384970945557067,0.024505836781673757,0.021722731849523877,0.020455502374481786,0.024388392954431914,0.014644766047050409,0.0164961167465425,0.013935470410143758,0.014854045074320562,0.014039985385718436,0.018542460083695728,0.017291107090874433,0.01930673073817248,0.016414805207011114,0.016651019592712542,0.015286754794215623,0.014855892964941674,0.006448781326808234,0.008083841673760906,0.011654076576673882,0.0027187406248467896,-0.0023525908452916335,0.017588155858170716,0.009310082704553833,0.01766441576133601,0.013682595813303227,0.014021521772555737,0.010046760551055332,0.009373075196770955,0.007800584871519176,0.015056229777869103,0.00901992298174763,0.015866029312102643,0.028173816161950783,0.03055443241743845
row_65,0.06988047305571934,0.019574131208387205,0.009324385532017889,0.03387970017635086,-0.009561314066148643,0.03117935285000904,0.015569952320784593,0.03194266912198539,0.02580443562750017,0.06899477026530396,0.0712081057989997,0.054745803647796555,0.03747312624449442,0.03732738098951295,0.029559328745312627,0.023680512050982046,0.01844936366587821,0.022985124487565362,0.01328248569174356,0.011067121562818569,0.013252217891113006,0.012394569826796516,0.010776949845767023,0.01293959583377871,0.012065746695090187,0.012835051876815287,0.010684756362320979,0.014941735124101796,0.014345877177087187,0.01573595192964819,0.007861661475642462,0.00660932800110969,0.008794666615466067,0.009258077077205634,0.004338869455951456,0.0069796518264156025,0.0007629712323476492,-0.009025653809208944,-0.012864539803310017,0.005156298339372943,0.0018327172013838933,0.0101528891440953,0.0050913311355277255,0.006294592221123899,-0.002399654429438562,0.001454729970250982,0.0060236636830528975,0.018133802568416818,0.020089216186514908,0.03332353405208034
row_66,0.08575751749733804,0.06369017424563587,0.028506074597162163,-0.029724385516343224,-0.014877483290814597,-0.02163295324839654,0.0033395685412962867,0.025115948519836118,0.03382916833274065,0.02859508513108107,0.0077356153825509245,0.04418145678732653,0.03961418642989692,0.030027216704816364,0.02679469464981425,0.025199777137550228,0.01632212153191881,0.007802187804272322,0.012801371798960204,0.015013761562387254,0.012052517650047691,0.010173761722184038,0.009718109651274304,0.010283073449464171,0.008349757547388335,0.010016929834674764,0.009021405857158039,0.009784300895736928,0.0027739937912996983,0.0066969217865626846,0.009891904905002233,0.010574554248931712,0.00534150008577277,0.0034315790608131537,-0.002492721033337364,-0.001659796726859078,-0.0050350194968183035,-0.002494266767407008,-0.0065464983980152505,-0.016544969193967387,-0.02295882530283977,-0.004013039288852795,-0.012789339224604193,-0.003882716486837908,-0.00553352089703521,-0.0022410796663239405,-0.00551935189715979,0.004737583165905453,0.0014788939731455591,0.016788798562697424
row_67,0.04672816421562184,0.03203285064377615,0.0453647040623472,0.03965481632810072,0.04269492232263561,0.005411337779357577,0.016924631515230763,0.01972582261324118,0.015245228994151318,0.017310582022991072,0.020704916367689855,0.010989860374392747,0.010444706904962502,0.03822546114944107,0.029058421954101098,0.018242003241533765,0.02266143657691541,0.02085863722187912,0.017084461791900946,0.009159231257976033,0.010616750197353333,0.011643866042406244,0.010001966023269056,0.007713991772591562,0.006440440675649256,0.007330270307365326,-0.00037779310745814955,0.00188001148130423,0.004361849151133867,0.005144520390208202,0.00031851798305673404,0.004568960501279522,-0.0008158363666196863,-0.00031088048034171034,-0.003655852701976478,-0.0061238518929237346,-0.009485987413820542,-0.008500061210327627,-0.016830489852797635,-0.014196813696207587,-0.022826284829240817,-0.030219216749229907,-0.038869299639424024,-0.018446118602150403,-0.023914111045223382,-0.009868369910593505,-0.01331645228221802,-0.008803794256213693,-0.016930501079724464,-0.006674402574169611
row_68,0.0791464020136168,0.061435774709266575,0.04521187326161939,0.03220841998751922,0.04315605596545076,0.052335946048510135,0.028467992114366826,0.005188919015407741,0.006871051491287534,0.017401625079848583,0.018386522960576426,0.02023732026252532,0.009530045072409047,0.0033187620348881326,-0.003628449295185186,0.019333914192659736,0.013033318576627081,0.017045499160533405,0.01659419257794878,0.017214344003134544,0.016099112561119015,0.00938113566219105,0.00841091532564726,0.008795813205073898,0.0002694417960541623,-0.0014382132969927262,0.001553006082774866,0.002338587684062695,-0.002900050486548532,-0.00040855231474882375,-0.0047192089965312,-0.004131311569995057,-0.0071807117985880145,-0.003999286987121896,-0.006288214561401648,-0.00615726174015984,-0.014336437205047577,-0.01823992082473435,-0.027064598609831667,-0.025491993844742808,-0.0335478739832101,-0.030660566379430876,-0.03623503710688348,-0.04353435086667778,-0.04579306172942704,-0.027022511015204462,-0.034366245566147986,-0.021431397937037105,-0.026548734230987935,-0.02222997517496078
row_69,0.05359172716221489,0.06267463371289025,0.05532887400536399,0.05272674817006277,0.05461281310621506,0.023002310680629773,-7.111376999890777e-05,0.013331528422382246,0.005092303808050681,-0.005021664091175464,-0.019811444299301893,0.0044420696005805305,-0.002593569540994509,0.002051078709462269,-0.007501822120733636,-0.010496823315208308,-0.013920626945501478,0.010602711699346038,0.010403331104965934,0.015608707403066918,0.01579865737550039,0.015043018734733444,0.006478759479249512,-6.532709532198859e-05,0.0037906762540254532,0.0032518969443297296,-0.002982696727174508,-0.004222990959423051,-0.00910455558517264,-0.0075318287169520645,-0.010886190289261244,-0.00770000076595791,-0.008785738030511126,-0.00870268286983936,-0.01536032507688826,-0.01443974935863808,-0.022652982917811898,-0.022566440774963573,-0.029373362365260572,-0.03538608013657825,-0.040726590002484984,-0.03888296656450577,-0.04168921845395873,-0.03958151610652376,-0.04595221227946386,-0.0511299224774472,-0.05450384946839249,-0.03894204830764929,-0.055848558086197944,-0.04560213407033857
row_70,0.07638464526063674,0.05866392998646953,0.051582541966455966,0.05439890078641957,0.024753126893860757,0.029469987517867807,0.013368175727776968,-0.002599682001957886,-0.021545070789580775,-0.00911960440410451,-0.01612748208530972,-0.021976980939655326,-0.02792602379395612,-0.008030163058206294,-0.014050302560319888,-0.011620625412982753,-0.008510391636052541,-0.012901124258839453,-0.015715676503901002,0.009550159510016315,0.0003162675455876153,0.006679860830958739,0.01074243222991526,0.011143202466171023,0.0038377753499497565,-0.0024922827209345154,-0.007334654230717257,-0.0076235347332040265,-0.010775225410802457,-0.0125906018156875,-0.013287514846825277,-0.011689258221184128,-0.018692258845468993,-0.015421132555165713,-0.02254747323223815,-0.02240988077889384,-0.02778340057496711,-0.029322273541837453,-0.0339725356616181,-0.03419421154643525,-0.036023316791175444,-0.043099836255023685,-0.048957393569538286,-0.04772767105616385,-0.05191485221101827,-0.050395042090875315,-0.06419599352428464,-0.06817122498617326,-0.07311406557314619,-0.06037810027876575
row_71,0.0692926298355384,0.0684398596823491,0.03824180081096739,0.030651406305072956,0.02202045103477502,0.01563931799577741,0.0073412034792141,0.0025091959994307036,-0.011630633705933528,-0.026477050134964472,-0.029554393670837446,-0.022885995608694833,-0.026424579887341575,-0.03090181964747759,-0.022741813544735288,-0.008935088674794187,-0.016269760948038905,-0.01141030440169145,-0.02083568630714909,-0.02619220125591899,-0.024994989565960458,0.003320326666222829,-0.005383729151973587,0.002701284780427981,-0.0016948063943149974,0.0003704352256797619,-0.0013626968568788249,-0.009996140873716804,-0.01249348836516067,-0.013326402403248859,-0.020939929195955137,-0.02066102784811502,-0.028556304250872827,-0.02629219449907666,-0.03188773366648607,-0.028131173200248875,-0.032026365206260156,-0.03163879189548703,-0.032896837551097693,-0.03542490564571847,-0.04071712633915209,-0.0414621134585799,-0.045587949013125184,-0.05300572649420714,-0.06547688312028621,-0.06497126423756347,-0.07017817442190413,-0.06978155681410297,-0.07486127177117519,-0.0775459690229531
row_72,0.019407876091830603,0.05202293205460011,0.04505244635822156,0.036187952849152216,0.02958258691634529,0.016647221240021923,-0.011838390177573732,-0.009367524613955187,-0.023523767549659926,-0.02610973559384961,-0.031518777875844395,-0.03650066962355363,-0.02462126344677407,-0.016315762388698044,-0.018426412774492862,-0.02141205722479114,-0.027774914039365137,-0.02439753833516129,-0.02546500663238764,-0.020608775765056174,-0.029639366269202164,-0.03334066535396514,-0.030985444096022052,-0.009527983311851394,-0.008027525005370306,-0.0038612688356035353,-0.006869610455815505,-0.0031701155067618766,-0.0113098990624637,-0.02014900893325069,-0.027726101022047974,-0.02870712387610184,-0.03333856192129973,-0.03389340174408299,-0.037663139927837826,-0.035750781924828196,-0.036714091590242096,-0.033199048137780636,-0.038023007479380304,-0.03782098483442539,-0.042677289666572575,-0.04486806424932255,-0.06031735363089803,-0.06152673310381324,-0.06806878222721889,-0.07038116939475686,-0.07478309036240476,-0.0749010890128378,-0.07976719858659785,-0.08007483217381801
row_73,-0.010402757293996187,0.008207139926958974,0.007037755959973989,0.04334554303434266,0.037180727337400514,0.0024573200080898645,-0.004423021157143457,-0.02229581334708845,-0.019351744958674755,-0.02908471023824791,-0.02180380296290687,-0.02541693665997487,-0.023482211268640255,-0.02483355226643886,-0.03082745778796414,-0.02526779458594832,-0.02652097936168106,-0.028591736892215995,-0.04094247462387868,-0.035406512154256914,-0.03518988459347492,-0.02783014943675442,-0.025483990332515714,-0.028791728545439984,-0.027593355460981222,-0.010024911202342387,-0.018754356611272522,-0.01585357597760364,-0.022897569556111934,-0.018295921025791168,-0.02096274910811063,-0.03181421036203959,-0.035944645231479236,-0.037120331528360986,-0.037675907398032796,-0.03840370125636487,-0.043024117143607495,-0.04141152437712346,-0.04614422406842109,-0.042841724435101,-0.05598954641423949,-0.05609588725477205,-0.06202166863025102,-0.06680198729971751,-0.07126819650040624,-0.07265516124877235,-0.07696454702062948,-0.07935717034363579,-0.08324428077309963,-0.08387471359315103
row_74,0.03373743996275435,0.017577148505579156,0.01635624876239159,0.00896997674804087,0.009999182730652405,0.039737262777032295,0.034269046278967576,-0.0029710770406242105,0.006496165600530873,-0.012400791552436476,-0.010373989370115345,-0.02089796896937473,-0.027910715938357096,-0.03228660397886843,-0.03490715269799166,-0.03268341796499911,-0.04460001041773477,-0.03918777582346453,-0.04036852433005356,-0.04234884700865841,-0.040048504610634784,-0.03268005651673902,-0.028757618947237752,-0.024149895377462635,-0.02969953312280375,-0.03291442755389984,-0.03971566457593561,-0.02616213981493881,-0.028720721280429046,-0.025191269317558874,-0.03156281811915035,-0.027075464344809154,-0.028001120180951907,-0.03630207570871682,-0.04108733670448421,-0.042131145643310816,-0.046558617092369095,-0.04768905864580427,-0.0607087356598499,-0.05902282743321122,-0.06422021400323012,-0.061584404096024815,-0.06550220652804331,-0.06603367667463594,-0.07169025031597688,-0.07574906496016638,-0.07952148701573582,-0.08060174621358318,-0.08352953970745046,-0.0862589002468734
row_75,-0.012980440193802716,0.022341593723205797,0.007816998156415001,0.007751556384802592,0.01215315046969227,0.02118583274274885,0.03004652010159717,0.03893096106587912,0.04297593381658761,0.005269191990061687,0.00048615054330141544,-0.015657913072599138,-0.02021665347526427,-0.03199615029861594,-0.049266071390876034,-0.04812954660888712,-0.05186150845478263,-0.04749065668171791,-0.042533451879532155,-0.037716115522547076,-0.030936337078697505,-0.03306686434844351,-0.039681942540131895,-0.035305241401186856,-0.04047150734490884,-0.03737934582907014,-0.037338497576015206,-0.0410367980065811,-0.044973793237909745,-0.03504319385697771,-0.03493061784849591,-0.03216689772421301,-0.037518593484112905,-0.03344378611144881,-0.03772985269599588,-0.045442672890403116,-0.05806956276966746,-0.05939413016399088,-0.06438672845243068,-0.06584269215812313,-0.06969310543987246,-0.06793502549001036,-0.07317397274593555,-0.07115499018329302,-0.07494263308465271,-0.0754856389380055,-0.07861886508626828,-0.08256482844668617,-0.08825190172627534,-0.08928580841333902
row_76,-0.004851976199443421,-0.015100297853348694,-0.016879459775480353,0.0013790500384198365,0.018128169325685242,0.024427802312076217,0.03626041618047085,0.03079903992091249,0.009604012017022174,0.031405221571499234,0.029847199472779563,-0.00400539168367499,-0.017770981294209173,-0.036980624465273594,-0.04403500955599281,-0.05378571745158334,-0.04847446676042885,-0.04801584491808931,-0.04034734284712334,-0.03380034337618945,-0.03952215012892099,-0.037384655400631496,-0.041508981355172274,-0.04470256983692443,-0.04326829267521597,-0.03957037227949902,-0.04198857024267015,-0.040012866072187556,-0.040663659479447084,-0.04281725543616556,-0.04554921712349938,-0.03989291237893955,-0.04389556872000461,-0.04169641754707351,-0.05369050056927559,-0.050124337010609143,-0.05439488998365472,-0.06241990834828272,-0.06625796120761915,-0.06831762286615974,-0.07371495709915404,-0.07467318324408126,-0.07821560046257235,-0.07677310954853121,-0.07983626518631881,-0.07812057507688222,-0.08336014016833297,-0.08387048803378255,-0.08891780599627724,-0.09293363090901065
row_77,0.01716112032984001,-0.007174240956614467,0.01174980566961981,0.00686982829395345,0.004133269400530949,0.026431207398311757,0.005190434210671491,0.017548711018877276,0.013987917794054776,0.0065393391746509065,-0.0012352800090496344,0.017122243388895786,0.006635757385699277,-0.024587271621162452,-0.014816069811938027,-0.036077281212261475,-0.028860120728577927,-0.0411420066065948,-0.05066336986943277,-0.0495200419985435,-0.05381437767825935,-0.04271372556461627,-0.04088862497895022,-0.040056864815600876,-0.042269531515497616,-0.04528644980110074,-0.04439496375438158,-0.04208891907502517,-0.04462067841311045,-0.04348113539983141,-0.04615005415756553,-0.04788158169994203,-0.0592014094799745,-0.05611614662714642,-0.05966170018602339,-0.05746512457646051,-0.06142930960619841,-0.0586902587660031,-0.06572359800067279,-0.071739230116699,-0.0758329071371191,-0.07770179047090017,-0.0810551637110151,-0.08113314441799492,-0.08691025022198078,-0.08501135717893606,-0.09040553497309331,-0.08884381164308429,-0.09183950326802706,-0.09141845661257449
row_78,0.04434504003964313,0.04918638362184588,0.019399399912300885,0.002008992925474972,0.015969785518551632,-0.0050245614356008925,0.01023487242595273,0.006726453184327172,-0.003885992755676939,0.002055675031440045,-0.00696369599345362,-0.011102830387166935,0.0007547444901403466,0.01972706576693646,0.028526000689414552,-0.008427584375579882,-0.02217049446396281,-0.043986477811490184,-0.04857169447076739,-0.05517917116454839,-0.04799985191599886,-0.05210112025728774,-0.05485233487805147,-0.043497167251318664,-0.042152912790293776,-0.04108179024533865,-0.045987541192499815,-0.046933427045930357,-0.04890040613318561,-0.04710796035914905,-0.05940859698058617,-0.05833134676074325,-0.0626893600625712,-0.06189477754398873,-0.06459318908960776,-0.0635341742238685,-0.0695450947532633,-0.06792630397861617,-0.07287195472385184,-0.07108963908141513,-0.07546185235415268,-0.07923206283681665,-0.08636216161315206,-0.08769105317221254,-0.09292408135273225,-0.09214685443710909,-0.09572216074820995,-0.09374818240553323,-0.09537376900332581,-0.09326026563043123
